ZCTA,NoReadmission,Year
93614,0.528710331314024,2015
93616,0.543584109612173,2015
93621,0.536597101317484,2015
93622,0.529860530217549,2015
93631,0.542807788806315,2015
93637,0.542615847181988,2015
93638,0.546269496359022,2015
93640,0.539028214082265,2015
93643,0.541487572400115,2015
93644,0.545767952645844,2015
93645,0.53834649600633,2015
93646,0.536047087312864,2015
93648,0.540413796045059,2015
93653,0.54168158029041,2015
93654,0.546380166464607,2015
93656,0.535554224608961,2015
93657,0.541099195132017,2015
93660,0.541781247152932,2015
93662,0.538317274886013,2015
93664,0.540905433903926,2015
93669,0.540438805418452,2015
93673,0.537565291384721,2015
93675,0.536648260615674,2015
93606,0.542830981176784,2015
93609,0.546919868940253,2015
93611,0.54469940901755,2015
93612,0.540052997371957,2015
93619,0.53887553052576,2015
93625,0.549077807917236,2015
93626,0.54327696363719,2015
93627,0.547632101387933,2015
93630,0.543706025101589,2015
93636,0.552644013881639,2015
93650,0.546345595550523,2015
93651,0.537168843248794,2015
93652,0.542838589215268,2015
93667,0.551646711750346,2015
93668,0.540371468205858,2015
93701,0.548638569303783,2015
93702,0.54074201844015,2015
93703,0.540811184939714,2015
93704,0.535871564564759,2015
93705,0.531504029075225,2015
93706,0.539780469733869,2015
93710,0.548089865194159,2015
93711,0.546458011091294,2015
93720,0.537678674966012,2015
93721,0.538989857635974,2015
93722,0.537997416454116,2015
93723,0.529489413148095,2015
93725,0.546788161401384,2015
93726,0.536626711997348,2015
93727,0.539045282116739,2015
93728,0.537961802991162,2015
93730,0.542732011722546,2015
93620,0.547649109220111,2015
93635,0.542375658750506,2015
93665,0.542274233324357,2015
95301,0.546938174923954,2015
95312,0.543634018986183,2015
95317,0.543549411724453,2015
95333,0.546635890570447,2015
95340,0.529180361020296,2015
95341,0.552669241598199,2015
95348,0.540274402653473,2015
95365,0.540537982956949,2015
95369,0.544247571961944,2015
95388,0.541187228483645,2015
93901,0.525955590455216,2015
93905,0.529941991076634,2015
93906,0.536572597442235,2015
93907,0.520401919638651,2015
93908,0.528997362690481,2015
93920,0.531258338141981,2015
93926,0.51589811634534,2015
93927,0.532590276107362,2015
93928,0.525172167393865,2015
93930,0.53459702484405,2015
93932,0.531840921986226,2015
93954,0.53087940717679,2015
93960,0.527526048653149,2015
93962,0.51639625751331,2015
95012,0.524899143563787,2015
93921,0.510270025023955,2015
93923,0.510109287656749,2015
93924,0.510607468940376,2015
93933,0.515915904568039,2015
93940,0.51623659713087,2015
93943,0.511715166393898,2015
93950,0.516220328899998,2015
93953,0.518174709357334,2015
93955,0.514781974372744,2015
94002,0.485602205813024,2015
94020,0.482253496501448,2015
94022,0.488631713560671,2015
94024,0.476559125195767,2015
94025,0.492443602433617,2015
94027,0.481959858551403,2015
94028,0.491508165789215,2015
94040,0.491256749253813,2015
94041,0.498162463102765,2015
94043,0.482748034164888,2015
94061,0.491419225806841,2015
94062,0.487877439213515,2015
94063,0.497531190415687,2015
94065,0.484667610471614,2015
94070,0.497833303558433,2015
94074,0.488076443999839,2015
94085,0.488283307627473,2015
94086,0.485009209070804,2015
94087,0.493224411570509,2015
94089,0.482328358829382,2015
94301,0.487801532361741,2015
94303,0.482542469021981,2015
94304,0.487840855204225,2015
94305,0.492962914091668,2015
94306,0.474947226393168,2015
95002,0.486206648475687,2015
95134,0.483381133365819,2015
94005,0.504048928899941,2015
94010,0.518989236260659,2015
94014,0.520015418679787,2015
94015,0.512225477816253,2015
94019,0.512419749891117,2015
94030,0.511998075783287,2015
94037,0.513121338926824,2015
94038,0.512712030012503,2015
94044,0.524120208438367,2015
94066,0.522479704051132,2015
94080,0.527430495519823,2015
94128,0.522245765093891,2015
94401,0.512132323848516,2015
94402,0.517860604720184,2015
94403,0.515042943240349,2015
94404,0.513523035525887,2015
94102,0.50899452033389,2015
94103,0.502716326892245,2015
94104,0.504759810360534,2015
94105,0.503711202728849,2015
94107,0.498684851658803,2015
94108,0.501913183021587,2015
94109,0.504551327755254,2015
94110,0.508270623270419,2015
94111,0.505858092974869,2015
94112,0.508216942598923,2015
94114,0.509287821189663,2015
94115,0.506756210692486,2015
94116,0.501358604670471,2015
94117,0.505625588159341,2015
94118,0.506698991338938,2015
94121,0.500199669933452,2015
94122,0.501829043020586,2015
94123,0.510053997781229,2015
94124,0.508259267647977,2015
94127,0.497904811941841,2015
94129,0.50707360423884,2015
94131,0.511054549367073,2015
94132,0.503894238287006,2015
94133,0.501933718541572,2015
94134,0.513601306735546,2015
94158,0.502921099529556,2015
94130,0.52966745074763,2015
94501,0.527816467463033,2015
94502,0.525176511066261,2015
94503,0.528127113768353,2015
94516,0.522598478568872,2015
94525,0.52887313454888,2015
94530,0.523750815915079,2015
94541,0.5303478873093,2015
94542,0.525719986926575,2015
94544,0.536490948083743,2015
94545,0.524422732645491,2015
94546,0.5271680930826,2015
94547,0.520654128792981,2015
94552,0.527286321147342,2015
94564,0.530740355489492,2015
94571,0.521631229083078,2015
94572,0.52264941054579,2015
94577,0.525268287914648,2015
94578,0.527152954109194,2015
94579,0.518872516208444,2015
94580,0.518363915723737,2015
94589,0.528340459462842,2015
94590,0.527038639843428,2015
94591,0.526240673873853,2015
94592,0.524342021399247,2015
94601,0.525504863762117,2015
94602,0.523029833437888,2015
94603,0.525902074103085,2015
94605,0.528628158174169,2015
94606,0.528060863222102,2015
94607,0.524090403586446,2015
94608,0.525696537322513,2015
94609,0.523408237316408,2015
94610,0.527351379307871,2015
94611,0.541276130461385,2015
94612,0.532208568484639,2015
94613,0.523305649943556,2015
94618,0.522425154672431,2015
94619,0.522938487210444,2015
94621,0.520516144557665,2015
94702,0.517335428070457,2015
94703,0.521721009953242,2015
94704,0.519818271508871,2015
94705,0.520501385539908,2015
94706,0.529997670101663,2015
94707,0.526835128813021,2015
94708,0.514122858808193,2015
94709,0.524878348773071,2015
94710,0.520317223090195,2015
94720,0.519954937394408,2015
94801,0.516577035619919,2015
94803,0.518837515362393,2015
94804,0.514129335875308,2015
94805,0.523576444209183,2015
94806,0.534351791094462,2015
94850,0.520934280681032,2015
94505,0.512839778953968,2015
94506,0.525125933139218,2015
94509,0.518724654441136,2015
94510,0.510349777579605,2015
94511,0.529220593963897,2015
94513,0.522911346817442,2015
94514,0.523904194495065,2015
94526,0.522040029315329,2015
94531,0.529165443137154,2015
94548,0.521864493000499,2015
94561,0.527977114769797,2015
94563,0.525188078496356,2015
94565,0.52544823495681,2015
94582,0.517814607767836,2015
94583,0.531452872332784,2015
94507,0.509477801290502,2015
94517,0.520537143058209,2015
94518,0.522880402377384,2015
94519,0.521480422136558,2015
94520,0.507999423347432,2015
94521,0.528741017621543,2015
94523,0.513325169001636,2015
94528,0.520091238809644,2015
94549,0.518772789466328,2015
94553,0.528447478776119,2015
94556,0.521652424616987,2015
94569,0.514593752575649,2015
94575,0.523700018659028,2015
94595,0.517332393635188,2015
94596,0.51756728719523,2015
94597,0.519560123944829,2015
94598,0.525951609523211,2015
94508,0.529410949476018,2015
94515,0.525096508130191,2015
94558,0.519825498012576,2015
94559,0.535677198856715,2015
94567,0.525034699895912,2015
94573,0.524634133884652,2015
94574,0.529792361530129,2015
94576,0.525260458139121,2015
94599,0.529618098367688,2015
95606,0.528731214167127,2015
95607,0.532649335894599,2015
95637,0.531989629034003,2015
95679,0.539317884109477,2015
94512,0.543165769902218,2015
94533,0.543988678885947,2015
94534,0.533530331738413,2015
94535,0.543784595256742,2015
94585,0.527214415587983,2015
95625,0.54811770496146,2015
95687,0.542088494312411,2015
95688,0.542481390432358,2015
93925,0.519462653646721,2015
94536,0.520070789180902,2015
94538,0.530887179359297,2015
94539,0.513550542961029,2015
94555,0.52171301161098,2015
94560,0.523462612811102,2015
94587,0.522379060360358,2015
95008,0.523147171301862,2015
95013,0.520293133776117,2015
95014,0.521518648424296,2015
95020,0.527879345245707,2015
95023,0.527998071251021,2015
95030,0.529305878552254,2015
95032,0.514112744018578,2015
95033,0.521266978936222,2015
95035,0.530302237401514,2015
95037,0.533707524069272,2015
95043,0.521293828532658,2015
95045,0.527834283303716,2015
95046,0.523939008641234,2015
95050,0.524824399052648,2015
95051,0.519497707416898,2015
95053,0.525947110700801,2015
95054,0.527715097136859,2015
95070,0.517434768293998,2015
95075,0.52642028670415,2015
95110,0.524425308794401,2015
95111,0.516304275475968,2015
95112,0.529023912064661,2015
95113,0.527222560333201,2015
95116,0.532142506084717,2015
95117,0.532492336170138,2015
95118,0.531177850798949,2015
95119,0.521348063434551,2015
95120,0.527500453928048,2015
95121,0.51765967247316,2015
95122,0.526500334619593,2015
95123,0.524658587781642,2015
95124,0.528273441413704,2015
95125,0.528462346293875,2015
95126,0.510466205777069,2015
95127,0.528176457091517,2015
95128,0.525862652562516,2015
95129,0.524358599927465,2015
95130,0.523618966507643,2015
95131,0.518746603830144,2015
95132,0.53054822467088,2015
95133,0.52009671987352,2015
95135,0.532270996917521,2015
95136,0.524728746331218,2015
95138,0.525126430923963,2015
95139,0.521365264737388,2015
95140,0.520492900664361,2015
95148,0.51836113210677,2015
95231,0.521648408843415,2015
95330,0.523098595952889,2015
95336,0.520772181204948,2015
95337,0.51900695160469,2015
95511,0.520805935024558,2015
95514,0.522984267730122,2015
95524,0.521370061302242,2015
95542,0.526451839108511,2015
95545,0.528176479104215,2015
95546,0.523572853943778,2015
95547,0.523726098122368,2015
95553,0.520752265804046,2015
95554,0.532665630545193,2015
95555,0.52956359722273,2015
95556,0.51776630433949,2015
95559,0.519648600006711,2015
95560,0.525963218478581,2015
95563,0.523184025057839,2015
95573,0.534878278469819,2015
95587,0.525600969981442,2015
95589,0.512525602393081,2015
95595,0.526921865684685,2015
94550,0.513225954045382,2015
94551,0.515864819438519,2015
94566,0.521062451536067,2015
94568,0.531325073291431,2015
94586,0.514425468556981,2015
94588,0.519734232290444,2015
94901,0.496221831484145,2015
94903,0.494566778694073,2015
94904,0.494013321017096,2015
94920,0.501678202090475,2015
94924,0.495335799937695,2015
94925,0.502013543627609,2015
94930,0.501789160719123,2015
94937,0.492031312891895,2015
94939,0.496565110317643,2015
94941,0.504624511856988,2015
94945,0.505415000588616,2015
94947,0.489885431629604,2015
94949,0.49972266667297,2015
94950,0.501138644349331,2015
94956,0.50611818895448,2015
94957,0.503348774044578,2015
94960,0.500942066800892,2015
94963,0.495674814401405,2015
94964,0.494136165561372,2015
94965,0.490814714087088,2015
94970,0.505863456628997,2015
94973,0.500755943887203,2015
94923,0.525097114428313,2015
95412,0.524040207852929,2015
95421,0.525942937955864,2015
95430,0.526292992728063,2015
95436,0.527892919961996,2015
95444,0.527175318053875,2015
95445,0.526339900039589,2015
95446,0.530716494868024,2015
95450,0.52783691031606,2015
95459,0.520778347993521,2015
95462,0.520047142208826,2015
95465,0.531087178299748,2015
95468,0.522827246024118,2015
95471,0.52673475492751,2015
95472,0.526192319348261,2015
95486,0.531437747742734,2015
95497,0.533327757200218,2015
94922,0.517308670302211,2015
94928,0.515520849122206,2015
94929,0.523031919271348,2015
94931,0.515167573593194,2015
94933,0.513827238443749,2015
94938,0.517678536071067,2015
94940,0.513942845555975,2015
94946,0.521952196007194,2015
94951,0.522840453865166,2015
94952,0.51749425486791,2015
94954,0.516731430412792,2015
94971,0.524209578993868,2015
94972,0.515104188320141,2015
95401,0.514530035315862,2015
95403,0.509651100948469,2015
95404,0.525711225213218,2015
95405,0.524805792140001,2015
95407,0.517965461700633,2015
95409,0.512740883986378,2015
95425,0.515797447123681,2015
95439,0.514993731632226,2015
95441,0.52323933742191,2015
95448,0.526899871194892,2015
95452,0.522907101074998,2015
95492,0.518014549389623,2015
95494,0.521669471495103,2015
94021,0.519148495751866,2015
94060,0.517685821440356,2015
95003,0.507946495939451,2015
95004,0.511456505487914,2015
95005,0.512299525003692,2015
95006,0.505892895058314,2015
95007,0.51410866302255,2015
95010,0.523922862039794,2015
95017,0.510872252566418,2015
95018,0.511128080945514,2015
95019,0.516791709782108,2015
95039,0.518946850514227,2015
95041,0.51359111049297,2015
95060,0.512246582856209,2015
95062,0.523703653871392,2015
95064,0.509138842720111,2015
95065,0.51525029209766,2015
95066,0.518974339208785,2015
95073,0.520911652857031,2015
95076,0.509629495986166,2015
95202,0.547018674752542,2015
95203,0.545102966551898,2015
95204,0.53573813093257,2015
95205,0.544110838206653,2015
95206,0.543973986692133,2015
95207,0.551020529990836,2015
95209,0.554564926336936,2015
95210,0.548884655047499,2015
95211,0.54763362476843,2015
95212,0.537950741527039,2015
95215,0.547838526951466,2015
95219,0.527496616058963,2015
95234,0.542268686006999,2015
95236,0.552863455790005,2015
95220,0.530746894481414,2015
95227,0.528126207119623,2015
95237,0.540243671629241,2015
95240,0.539526381043681,2015
95242,0.538505741398983,2015
95258,0.544994596599267,2015
95632,0.542314545875557,2015
95638,0.548361432679204,2015
95641,0.532572884577631,2015
95680,0.541822919293776,2015
95686,0.538094458145616,2015
95690,0.54232558416513,2015
93529,0.543836685614046,2015
93541,0.547427088864134,2015
95222,0.540501102775361,2015
95223,0.541517687739166,2015
95224,0.544798312275624,2015
95225,0.538964336928634,2015
95228,0.541831106303861,2015
95233,0.544061680360167,2015
95247,0.532320529416148,2015
95251,0.542981837060082,2015
95305,0.539716686661622,2015
95310,0.545744573194289,2015
95311,0.538898214736781,2015
95314,0.541794476657919,2015
95321,0.539437307352446,2015
95327,0.543061744484916,2015
95329,0.547020956308444,2015
95335,0.546491502329714,2015
95346,0.542892191488851,2015
95364,0.536393073442083,2015
95370,0.540022727005241,2015
95372,0.542521369265669,2015
95375,0.53229510639349,2015
95379,0.541664498666495,2015
95383,0.547703394069434,2015
95389,0.541286636366791,2015
95226,0.542488077378254,2015
95232,0.531402106205039,2015
95245,0.53667880010881,2015
95246,0.539308260968528,2015
95248,0.537854992996193,2015
95249,0.536807074698332,2015
95250,0.543459823198476,2015
95252,0.534959125196918,2015
95254,0.545048099285267,2015
95255,0.535455575521976,2015
95257,0.537658347801022,2015
95230,0.531604082037119,2015
95304,0.540314235117388,2015
95307,0.548417000519718,2015
95319,0.536880802189014,2015
95320,0.537393749143353,2015
95323,0.536404430727717,2015
95350,0.532584159330122,2015
95351,0.545846289838935,2015
95354,0.537267274744758,2015
95355,0.544043616537174,2015
95356,0.551458007216992,2015
95357,0.538847581396273,2015
95358,0.534135271110221,2015
95361,0.538512388658828,2015
95366,0.539099049066255,2015
95367,0.538331007666645,2015
95368,0.526163718233432,2015
95376,0.536462084290871,2015
95377,0.5389408184603,2015
95385,0.534194229279101,2015
95386,0.540182989526432,2015
95387,0.538667151753811,2015
95391,0.535271098050341,2015
93623,0.543311115974249,2015
95306,0.546509135798275,2015
95318,0.552243283151272,2015
95325,0.543186643845964,2015
95338,0.543381581025043,2015
95345,0.545091963624413,2015
95303,0.542636686659356,2015
95313,0.541140449443088,2015
95315,0.545543885868224,2015
95316,0.539353695471921,2015
95322,0.553121860992273,2015
95324,0.541738708737716,2015
95326,0.547451862300521,2015
95328,0.542916462075714,2015
95334,0.544477802718431,2015
95360,0.544420109647379,2015
95363,0.538795352936031,2015
95374,0.543877302514552,2015
95380,0.545989572697433,2015
95382,0.544087073171729,2015
95410,0.540510932137459,2015
95420,0.520384612410608,2015
95432,0.538063179946627,2015
95437,0.535765445288526,2015
95456,0.525700500962162,2015
95460,0.528796514238465,2015
95463,0.542204664945209,2015
95466,0.52996130677201,2015
95488,0.53217051018826,2015
95422,0.534549911237984,2015
95423,0.535362933994756,2015
95443,0.529154761020272,2015
95457,0.527470225222392,2015
95461,0.532034374922131,2015
95467,0.537835933171959,2015
95426,0.531345471877638,2015
95435,0.5383649155486,2015
95451,0.538486807956185,2015
95453,0.547280600779264,2015
95458,0.539157486045225,2015
95464,0.545018428545629,2015
95485,0.54036485636141,2015
95493,0.541572880026598,2015
95415,0.526307706693757,2015
95417,0.531006137689558,2015
95427,0.529607899539762,2015
95428,0.533154555046773,2015
95429,0.53747464438247,2015
95449,0.533589192057809,2015
95454,0.533592657828515,2015
95469,0.538494473649067,2015
95470,0.534165114889962,2015
95482,0.530951598262026,2015
95490,0.533049979907583,2015
95585,0.530762989420961,2015
95431,0.52859592348616,2015
95442,0.526469436927514,2015
95476,0.525663410607699,2015
95501,0.537715388860532,2015
95503,0.529049232826987,2015
95526,0.540091946141591,2015
95528,0.534316788702568,2015
95536,0.542188557596796,2015
95537,0.539635860452653,2015
95540,0.539070561116932,2015
95549,0.533551515912796,2015
95551,0.541399434511093,2015
95558,0.550102936116599,2015
95562,0.536454700602532,2015
95564,0.533441889474956,2015
95565,0.538538093344818,2015
95569,0.538621398273119,2015
95571,0.532301828626357,2015
95519,0.530490607946929,2015
95521,0.533365917948199,2015
95525,0.520586680741079,2015
95550,0.53075485173733,2015
95570,0.527222430005286,2015
95531,0.547336174009398,2015
95543,0.538785309243061,2015
95548,0.543683044198335,2015
95567,0.543019748989102,2015
95602,0.532671030186745,2015
95603,0.53414995271208,2015
95604,0.538472057080509,2015
95614,0.544087993458604,2015
95631,0.535442291761062,2015
95634,0.528483990276859,2015
95635,0.53980476378084,2015
95658,0.540741420441677,2015
95664,0.536472178218865,2015
95703,0.542954730932389,2015
95713,0.53750392021553,2015
95722,0.53672207810578,2015
95736,0.535956411763265,2015
95605,0.537172831294637,2015
95612,0.534859988612811,2015
95615,0.539451866966781,2015
95624,0.526572528689615,2015
95639,0.532375598527013,2015
95645,0.529507081347064,2015
95655,0.525011978086495,2015
95670,0.53897244232448,2015
95683,0.538944845406919,2015
95691,0.527441997939078,2015
95693,0.53681338056372,2015
95757,0.533525027587281,2015
95758,0.536654112465151,2015
95811,0.538125093425625,2015
95814,0.533927740330463,2015
95815,0.532126181881558,2015
95816,0.535653300327168,2015
95817,0.54058455994908,2015
95818,0.531957439971397,2015
95819,0.536018480597718,2015
95820,0.548238699672002,2015
95822,0.543186109957125,2015
95823,0.543636268229301,2015
95824,0.538001707090443,2015
95825,0.531524554585499,2015
95826,0.527182925768615,2015
95827,0.533437816342271,2015
95828,0.536027774821712,2015
95829,0.53688100723167,2015
95830,0.531673447728509,2015
95831,0.528506733698141,2015
95832,0.532428215619909,2015
95864,0.543140054290368,2015
95608,0.532420209513494,2015
95610,0.543553598692057,2015
95621,0.536069487536869,2015
95626,0.541990151057043,2015
95628,0.536496904140028,2015
95630,0.539463886035427,2015
95652,0.538284345192867,2015
95660,0.534586733359542,2015
95662,0.540228089488667,2015
95673,0.538451432170789,2015
95742,0.53784956385209,2015
95762,0.536897353089154,2015
95821,0.550857791568303,2015
95833,0.530517953310375,2015
95834,0.543945063155912,2015
95835,0.537836784069436,2015
95837,0.537723932181815,2015
95838,0.533501614417071,2015
95841,0.539473325073713,2015
95842,0.539836405788502,2015
95843,0.53744217110481,2015
95616,0.541378080472271,2015
95618,0.537370669914057,2015
95620,0.548593725126414,2015
95627,0.542074779145285,2015
95653,0.542960562629045,2015
95694,0.542032102352374,2015
95695,0.534531449450362,2015
95697,0.530688225077453,2015
95698,0.546898244462965,2015
95776,0.529389508475999,2015
95937,0.541826478690014,2015
95619,0.535084473734571,2015
95623,0.527396876343116,2015
95633,0.536153194387095,2015
95651,0.531108161018102,2015
95667,0.538002500289031,2015
95672,0.533227987136842,2015
95675,0.530819971453019,2015
95682,0.53480625395157,2015
95684,0.525381991561125,2015
95709,0.533491874825869,2015
95720,0.532098281268234,2015
95726,0.537364511546811,2015
95601,0.544148682579549,2015
95629,0.549243520644492,2015
95636,0.539842840962268,2015
95640,0.541649472579775,2015
95642,0.539849503016051,2015
95646,0.546814318022957,2015
95665,0.547546857977671,2015
95666,0.547762984957797,2015
95669,0.532807749700156,2015
95685,0.542907973591262,2015
95689,0.540295173909223,2015
95699,0.539331403424972,2015
95648,0.532640603956972,2015
95650,0.535551488281885,2015
95661,0.523384543946445,2015
95663,0.530705158676207,2015
95668,0.531756095604121,2015
95674,0.52616189725484,2015
95677,0.530317823182449,2015
95678,0.536746194503313,2015
95681,0.52668236636519,2015
95746,0.529104244689353,2015
95747,0.532024200198016,2015
95765,0.530140537261806,2015
95659,0.547597268551333,2015
95692,0.54780734470008,2015
95901,0.553931541846182,2015
95903,0.532562921801581,2015
95918,0.544414592376213,2015
95919,0.542603725196883,2015
95925,0.542004942880593,2015
95935,0.540035378240055,2015
95953,0.534915746697255,2015
95957,0.541615803181357,2015
95961,0.538325919058117,2015
95962,0.547339726406532,2015
95982,0.532051203540156,2015
95991,0.538827755755461,2015
95993,0.538279432957438,2015
95912,0.543381185181669,2015
95932,0.544653291489541,2015
95950,0.541362103447396,2015
95955,0.555262245232488,2015
95987,0.548175983496697,2015
95914,0.548720689769109,2015
95916,0.546527194687085,2015
95930,0.551314210544082,2015
95941,0.549840240345071,2015
95965,0.549096128079053,2015
95966,0.546153274376118,2015
95968,0.545089140819578,2015
95974,0.545821276640714,2015
95917,0.546368610107766,2015
95920,0.54248435993613,2015
95926,0.550922205438917,2015
95928,0.552577774959595,2015
95938,0.544367710564892,2015
95939,0.548043542644937,2015
95942,0.547166114667616,2015
95943,0.545744782108347,2015
95948,0.538834083222563,2015
95951,0.543993225464385,2015
95954,0.54613469158718,2015
95963,0.544060656058555,2015
95969,0.545498943256605,2015
95970,0.54175284406587,2015
95973,0.54252353010375,2015
95978,0.548268238413287,2015
95979,0.551066473746436,2015
95988,0.540971609533403,2015
96092,0.548545920210204,2015
95701,0.537925313274076,2015
95714,0.534439044812844,2015
95715,0.524843252267617,2015
95717,0.533644103795603,2015
95910,0.538978501146397,2015
95922,0.533374660476019,2015
95944,0.537451410056461,2015
95945,0.533688973235494,2015
95946,0.533067766904156,2015
95949,0.532059375882244,2015
95959,0.532744289907275,2015
95960,0.532670246504476,2015
95975,0.526490027343159,2015
95977,0.526391077277184,2015
95981,0.535515004190692,2015
95986,0.530777905714978,2015
96125,0.528536515334124,2015
95915,0.552640745654245,2015
95923,0.550135413689368,2015
95934,0.546106330264488,2015
95936,0.543284758653452,2015
95947,0.545310279885982,2015
95956,0.545781787345973,2015
95971,0.557900601582963,2015
95983,0.542729602127024,2015
95984,0.550369457355136,2015
96020,0.552174207147866,2015
96103,0.550390694307453,2015
96106,0.534669227003523,2015
96113,0.54743623269397,2015
96114,0.54818883242954,2015
96117,0.543921734243298,2015
96121,0.550154989830457,2015
96122,0.546078708670097,2015
96123,0.548997082817129,2015
96128,0.542970419850562,2015
96129,0.545345559869476,2015
96130,0.550794176665491,2015
96132,0.548981673389185,2015
96136,0.549475009823211,2015
96137,0.548049530279165,2015
95527,0.536607018065006,2015
95552,0.53209590947985,2015
96001,0.534998244775553,2015
96002,0.53860653767436,2015
96003,0.53792218778533,2015
96007,0.538233323974064,2015
96008,0.532463846366491,2015
96010,0.537240820729788,2015
96011,0.535275558201263,2015
96019,0.538406892978345,2015
96022,0.539215887922694,2015
96024,0.538931273204883,2015
96033,0.539767261959268,2015
96041,0.53701861367426,2015
96046,0.540500663783084,2015
96047,0.538804631833353,2015
96048,0.534959873923241,2015
96049,0.530649671845617,2015
96051,0.53263255177184,2015
96052,0.533812080883844,2015
96062,0.536834215152657,2015
96069,0.536533245132159,2015
96073,0.52909727913203,2015
96076,0.539586350353892,2015
96087,0.535989815423848,2015
96088,0.539797722800562,2015
96091,0.537801183248727,2015
96093,0.534161596473517,2015
96096,0.532381598224249,2015
96006,0.543990235525196,2015
96009,0.548053477412663,2015
96013,0.545749008129005,2015
96016,0.541650601528065,2015
96028,0.546289128699848,2015
96040,0.547144133165249,2015
96054,0.544215691537418,2015
96056,0.538246001157692,2015
96065,0.538983935238543,2015
96068,0.546969972486849,2015
96071,0.538520147289099,2015
96084,0.541046989601635,2015
96119,0.54798018542628,2015
96021,0.540392540669723,2015
96029,0.537347793544377,2015
96035,0.541447465502445,2015
96055,0.544547342152016,2015
96059,0.540903814758642,2015
96061,0.546192165071117,2015
96063,0.54303444342846,2015
96074,0.546479501772925,2015
96075,0.549868297832669,2015
96080,0.540314134773334,2015
96090,0.536612361178364,2015
95568,0.533849682026842,2015
96014,0.542466920924982,2015
96017,0.554550816584587,2015
96023,0.536141503598437,2015
96025,0.545611337352344,2015
96027,0.544262576787514,2015
96031,0.54501551627385,2015
96032,0.535311713657925,2015
96034,0.535287264995407,2015
96037,0.551772438418702,2015
96038,0.542181363478093,2015
96039,0.539257803480332,2015
96044,0.535560799255398,2015
96050,0.53527876538065,2015
96057,0.543346035648977,2015
96058,0.542990437154,2015
96064,0.539228920892349,2015
96067,0.534579584285025,2015
96085,0.531408326245814,2015
96086,0.540820861607047,2015
96094,0.542561960104378,2015
96097,0.531543849489238,2015
96134,0.542352595466345,2015
83201,0.551682136264331,2015
83202,0.541189870124352,2015
83203,0.550741009326504,2015
83204,0.545470183648822,2015
83209,0.557968466152721,2015
83210,0.543090782559111,2015
83211,0.540261464743339,2015
83212,0.545961899038272,2015
83234,0.556995563217327,2015
83245,0.546489070735736,2015
83246,0.551611714809848,2015
83250,0.557489248791388,2015
83271,0.551435279306829,2015
83277,0.554252084612128,2015
83213,0.560145835816979,2015
83215,0.558527431399938,2015
83218,0.540312810230008,2015
83221,0.554175654659997,2015
83226,0.551389000872874,2015
83227,0.553685427224115,2015
83235,0.551498874564036,2015
83236,0.56178059989634,2015
83244,0.552539224523834,2015
83251,0.547282634967873,2015
83253,0.562265174860119,2015
83255,0.546348648568072,2015
83262,0.554294340263955,2015
83274,0.555357897732216,2015
83401,0.553929395619359,2015
83402,0.54868021221186,2015
83404,0.54716966765684,2015
83406,0.560572921504767,2015
83420,0.556836680470529,2015
83421,0.555555923696245,2015
83423,0.552685639684925,2015
83424,0.553571683614187,2015
83425,0.56210379029242,2015
83427,0.556393309097325,2015
83429,0.548899912719109,2015
83431,0.546399525730551,2015
83433,0.55130096300781,2015
83434,0.545157901160483,2015
83435,0.546441862484699,2015
83436,0.55499075444111,2015
83440,0.54857680501217,2015
83442,0.552052431734453,2015
83443,0.558000295087307,2015
83444,0.547327947774523,2015
83445,0.55710319352631,2015
83446,0.546467855453295,2015
83448,0.552000466276116,2015
83449,0.554244899547179,2015
83450,0.558133271154248,2015
83451,0.555573806188229,2015
83454,0.556769032982691,2015
83460,0.549897992639967,2015
83462,0.554020094773299,2015
83463,0.55006073061866,2015
83464,0.543616998622531,2015
83465,0.551114763776583,2015
83466,0.555085556930129,2015
83467,0.550900876179113,2015
83468,0.559620422896506,2015
83469,0.547233584730793,2015
83214,0.559024077333662,2015
83217,0.560913195578775,2015
83228,0.549212728350681,2015
83232,0.552486323320224,2015
83237,0.561448145607318,2015
83241,0.56228289576623,2015
83243,0.557243096938828,2015
83252,0.557574975591192,2015
83263,0.56127308990268,2015
83272,0.553807103961015,2015
83276,0.562961524573482,2015
83281,0.565951067864217,2015
83283,0.560832870918858,2015
83285,0.55018069191722,2015
83286,0.554299948873559,2015
83287,0.547938586780572,2015
83220,0.559775525345699,2015
83223,0.560860095965334,2015
83233,0.567095448551046,2015
83238,0.555157329384118,2015
83239,0.563009141925435,2015
83254,0.561958638057552,2015
83261,0.560118591034026,2015
83301,0.558442009863499,2015
83302,0.554162267167257,2015
83314,0.555163029304541,2015
83316,0.556525109490252,2015
83321,0.570042509575542,2015
83324,0.561099178247299,2015
83325,0.562701191243369,2015
83328,0.556561205902704,2015
83330,0.554622716496706,2015
83332,0.554925669523361,2015
83334,0.549283505864078,2015
83335,0.559686815073611,2015
83338,0.551810065265947,2015
83341,0.553589271694401,2015
83344,0.570212138332071,2015
83349,0.565280708057124,2015
83352,0.554351151109677,2015
83355,0.562198781378834,2015
83278,0.549020804663092,2015
83313,0.549833566695948,2015
83320,0.543428368240497,2015
83333,0.547793491641632,2015
83340,0.544010783015665,2015
83348,0.535780100647426,2015
83353,0.537505233021098,2015
83354,0.537806562090223,2015
83542,0.550236189567041,2015
83547,0.544231495121105,2015
